Run,Method,Iteration,Value
0,Predictproba_single,0,0.5212138241078955
0,Predictproba_single,1,0.6886765945490306
0,Predictproba_single,2,0.6889575723517842
0,Predictproba_single,3,0.6886765945490306
0,Predictproba_single,4,0.6889575723517842
0,Predictproba_single,5,0.6886765945490306
0,Predictproba_single,6,0.6889575723517842
0,Predictproba_single,7,0.6889575723517842
0,Predictproba_single,8,0.5892104523742624
0,Predictproba_single,9,0.6889575723517842
0,Predictproba_single,10,0.6886765945490306
0,Predictproba_single,11,0.6886765945490306
0,Predictproba_single,12,0.6889575723517842
0,Predictproba_single,13,0.6645125035122226
0,Predictproba_single,14,0.6889575723517842
0,Predictproba_single,15,0.6889575723517842
0,Predictproba_single,16,0.6878336611407698
0,Predictproba_single,17,0.6889575723517842
0,Predictproba_single,18,0.6872717055352627
0,Predictproba_single,19,0.6889575723517842
0,Predictproba_single,20,0.6869907277325091
0,Predictproba_single,21,0.6889575723517842
0,Predictproba_single,22,0.6889575723517842
0,Predictproba_single,23,0.688395616746277
0,Predictproba_single,24,0.6889575723517842
0,Predictproba_single,25,0.6886765945490306
0,Predictproba_single,26,0.6889575723517842
0,Predictproba_single,27,0.6886765945490306
0,Predictproba_single,28,0.6889575723517842
0,Predictproba_single,29,0.6889575723517842
0,Predictproba_single,30,0.6889575723517842
0,Predictproba_single,31,0.6889575723517842
0,Predictproba_single,32,0.6889575723517842
0,Predictproba_single,33,0.6889575723517842
0,Predictproba_single,34,0.6889575723517842
0,Predictproba_single,35,0.6886765945490306
0,Predictproba_single,36,0.6889575723517842
0,Predictproba_single,37,0.6886765945490306
0,Predictproba_single,38,0.6889575723517842
0,Predictproba_single,39,0.6886765945490306
0,Predictproba_single,40,0.6889575723517842
0,Predictproba_single,41,0.6889575723517842
0,Predictproba_single,42,0.6889575723517842
0,Predictproba_single,43,0.6889575723517842
0,Predictproba_single,44,0.6886765945490306
0,Predictproba_single,45,0.6889575723517842
0,Predictproba_single,46,0.6889575723517842
0,Predictproba_single,47,0.6889575723517842
0,Predictproba_single,48,0.6886765945490306
0,Predictproba_single,49,0.6889575723517842
0,Predictproba_single,50,0.6886765945490306
0,Predictproba_single,51,0.6889575723517842
0,Predictproba_single,52,0.6886765945490306
0,Predictproba_single,53,0.6886765945490306
0,Predictproba_single,54,0.6889575723517842
0,Predictproba_single,55,0.6889575723517842
0,Predictproba_single,56,0.6889575723517842
0,Predictproba_single,57,0.6889575723517842
0,Predictproba_single,58,0.6886765945490306
0,Predictproba_single,59,0.6889575723517842
0,Predictproba_single,60,0.6889575723517842
0,Predictproba_single,61,0.6889575723517842
0,Predictproba_single,62,0.6889575723517842
0,Predictproba_single,63,0.6886765945490306
0,Predictproba_single,64,0.6889575723517842
0,Predictproba_single,65,0.6889575723517842
0,Predictproba_single,66,0.6889575723517842
0,Predictproba_single,67,0.6889575723517842
0,Predictproba_single,68,0.6889575723517842
0,Predictproba_single,69,0.6889575723517842
0,Predictproba_single,70,0.6889575723517842
0,Predictproba_single,71,0.6889575723517842
0,Predictproba_single,72,0.6886765945490306
0,Predictproba_single,73,0.6889575723517842
0,Predictproba_single,74,0.6898005057600449
0,Predictproba_single,75,0.7142455745996066
0,Predictproba_single,76,0.7836470918797415
0,Predictproba_single,77,0.7839280696824951
0,Predictproba_single,78,0.7754987355998876
0,Predictproba_single,79,0.7783085136274235
0,Predictproba_single,80,0.7830851362742344
0,Predictproba_single,81,0.7830851362742344
0,Predictproba_single,82,0.7839280696824951
0,Predictproba_single,83,0.810901938746839
0,Predictproba_single,84,0.7839280696824951
0,Predictproba_single,85,0.810901938746839
0,Predictproba_single,86,0.8336611407698792
0,Predictproba_single,87,0.8336611407698792
0,Predictproba_single,88,0.9601011520089913
0,Predictproba_single,89,0.9499859511098623
0,Predictproba_single,90,0.9601011520089913
0,Predictproba_single,91,0.8434953638662546
0,Predictproba_single,92,0.9601011520089913
0,Predictproba_single,93,0.9601011520089913
0,Predictproba_single,94,0.958977240797977
0,Predictproba_single,95,0.9786456869907277
0,Predictproba_single,96,0.9974711997752178
0,Predictproba_single,97,0.9876369766788424
0,Predictproba_single,98,0.9985951109862321
0,Predictproba_single,99,0.9912896881146389
0,Predictproba_single,100,0.9946614217476819
0,Predictproba_single,101,0.9991570665917393
0,Predictproba_single,102,0.9963472885642034
0,Predictproba_single,103,0.9991570665917393
0,Predictproba_single,104,0.9985951109862321
0,Predictproba_single,105,0.9991570665917393
0,Predictproba_single,106,0.9988760887889857
0,Predictproba_single,107,0.9974711997752178
0,Predictproba_single,108,0.9991570665917393
0,Predictproba_single,109,0.9991570665917393
0,Predictproba_single,110,0.9988760887889857
0,Predictproba_single,111,0.9991570665917393
0,Predictproba_single,112,0.9988760887889857
0,Predictproba_single,113,0.9991570665917393
0,Predictproba_single,114,0.9991570665917393
0,Predictproba_single,115,0.9988760887889857
0,Predictproba_single,116,0.9991570665917393
0,Predictproba_single,117,0.9988760887889857
0,Predictproba_single,118,0.9991570665917393
0,Predictproba_single,119,0.9988760887889857
0,Predictproba_single,120,0.9991570665917393
0,Predictproba_single,121,0.9991570665917393
0,Predictproba_single,122,0.9988760887889857
0,Predictproba_single,123,0.9988760887889857
0,Predictproba_single,124,0.9991570665917393
0,Predictproba_single,125,0.9985951109862321
0,Predictproba_single,126,0.9991570665917393
0,Predictproba_single,127,0.9988760887889857
0,Predictproba_single,128,0.9988760887889857
0,Predictproba_single,129,0.9991570665917393
0,Predictproba_single,130,0.9991570665917393
0,Predictproba_single,131,0.9991570665917393
0,Predictproba_single,132,0.9988760887889857
0,Predictproba_single,133,0.9991570665917393
0,Predictproba_single,134,0.9991570665917393
0,Predictproba_single,135,0.9988760887889857
0,Predictproba_single,136,0.9991570665917393
0,Predictproba_single,137,0.9988760887889857
0,Predictproba_single,138,0.9991570665917393
0,Predictproba_single,139,0.9988760887889857
0,Predictproba_single,140,0.9991570665917393
0,Predictproba_single,141,0.9988760887889857
0,Predictproba_single,142,0.9991570665917393
0,Predictproba_single,143,0.9991570665917393
0,Predictproba_single,144,0.9991570665917393
0,Predictproba_single,145,0.9988760887889857
0,Predictproba_single,146,0.9991570665917393
0,Predictproba_single,147,0.9988760887889857
0,Predictproba_single,148,0.9991570665917393
0,Predictproba_single,149,0.9991570665917393
0,Predictproba_single,150,0.9988760887889857
0,Predictproba_single,151,0.9991570665917393
0,Predictproba_single,152,0.9991570665917393
0,Predictproba_single,153,0.9988760887889857
0,Predictproba_single,154,0.9991570665917393
0,Predictproba_single,155,0.9991570665917393
0,Predictproba_single,156,0.9988760887889857
0,Predictproba_single,157,0.9991570665917393
0,Predictproba_single,158,0.9988760887889857
0,Predictproba_single,159,0.9991570665917393
0,Predictproba_single,160,0.9988760887889857
0,Predictproba_single,161,0.9991570665917393
0,Predictproba_single,162,0.9991570665917393
0,Predictproba_single,163,0.9991570665917393
0,Predictproba_single,164,0.9991570665917393
0,Predictproba_single,165,0.9991570665917393
0,Predictproba_single,166,0.9991570665917393
0,Predictproba_single,167,0.9991570665917393
0,Predictproba_single,168,0.9991570665917393
0,Predictproba_single,169,0.9988760887889857
0,Predictproba_single,170,0.9988760887889857
0,Predictproba_single,171,0.9991570665917393
0,Predictproba_single,172,0.9988760887889857
0,Predictproba_single,173,0.9991570665917393
0,Predictproba_single,174,0.9991570665917393
0,Predictproba_single,175,0.9991570665917393
0,Predictproba_single,176,0.9991570665917393
0,Predictproba_single,177,0.9988760887889857
0,Predictproba_single,178,0.9991570665917393
0,Predictproba_single,179,0.9988760887889857
0,Predictproba_single,180,0.9991570665917393
0,Predictproba_single,181,0.9991570665917393
0,Predictproba_single,182,0.9988760887889857
0,Predictproba_single,183,0.9991570665917393
0,Predictproba_single,184,0.9991570665917393
0,Predictproba_single,185,0.9991570665917393
0,Predictproba_single,186,0.9991570665917393
0,Predictproba_single,187,0.9991570665917393
0,Predictproba_single,188,0.9991570665917393
0,Predictproba_single,189,0.9991570665917393
0,Predictproba_single,190,0.9991570665917393
0,Predictproba_single,191,0.9991570665917393
0,Predictproba_single,192,0.9988760887889857
0,Predictproba_single,193,0.9991570665917393
0,Predictproba_single,194,0.9991570665917393
0,Predictproba_single,195,0.9991570665917393
0,Predictproba_single,196,0.9988760887889857
0,Predictproba_single,197,0.9991570665917393
0,Predictproba_single,198,0.9991570665917393
0,Predictproba_single,199,0.9988760887889857
0,Predictproba_single,200,0.9991570665917393
0,Predictproba_single,201,0.9991570665917393
0,Predictproba_single,202,0.9988760887889857
0,Predictproba_single,203,0.9991570665917393
0,Predictproba_single,204,0.9991570665917393
0,Predictproba_single,205,0.9991570665917393
0,Predictproba_single,206,0.9991570665917393
0,Predictproba_single,207,0.9988760887889857
0,Predictproba_single,208,0.9991570665917393
0,Predictproba_single,209,0.9991570665917393
0,Predictproba_single,210,0.9991570665917393
0,Predictproba_single,211,0.9988760887889857
0,Predictproba_single,212,0.9991570665917393
0,Predictproba_single,213,0.9988760887889857
0,Predictproba_single,214,0.9988760887889857
0,Predictproba_single,215,0.9988760887889857
0,Predictproba_single,216,0.9991570665917393
0,Predictproba_single,217,0.9991570665917393
0,Predictproba_single,218,0.9988760887889857
0,Predictproba_single,219,0.9991570665917393
0,Predictproba_single,220,0.9991570665917393
0,Predictproba_single,221,0.9988760887889857
0,Predictproba_single,222,0.9988760887889857
0,Predictproba_single,223,0.9988760887889857
0,Predictproba_single,224,0.9988760887889857
0,Predictproba_single,225,0.9988760887889857
0,Predictproba_single,226,0.9988760887889857
0,Predictproba_single,227,0.9991570665917393
0,Predictproba_single,228,0.9988760887889857
0,Predictproba_single,229,0.9991570665917393
0,Predictproba_single,230,0.9988760887889857
0,Predictproba_single,231,0.9991570665917393
0,Predictproba_single,232,0.9991570665917393
0,Predictproba_single,233,0.9988760887889857
0,Predictproba_single,234,0.9988760887889857
0,Predictproba_single,235,0.9991570665917393
0,Predictproba_single,236,0.9991570665917393
0,Predictproba_single,237,0.9988760887889857
0,Predictproba_single,238,0.9991570665917393
0,Predictproba_single,239,0.9991570665917393
0,Predictproba_single,240,0.9991570665917393
0,Predictproba_single,241,0.9988760887889857
0,Predictproba_single,242,0.9991570665917393
0,Predictproba_single,243,0.9988760887889857
0,Predictproba_single,244,0.9988760887889857
0,Predictproba_single,245,0.9988760887889857
0,Predictproba_single,246,0.9991570665917393
0,Predictproba_single,247,0.9991570665917393
0,Predictproba_single,248,0.9991570665917393
0,Predictproba_single,249,0.9988760887889857
0,Predictproba_single,250,0.9991570665917393
0,Predictproba_single,251,0.9988760887889857
0,Predictproba_single,252,0.9988760887889857
0,Predictproba_single,253,0.9988760887889857
0,Predictproba_single,254,0.9991570665917393
0,Predictproba_single,255,0.9991570665917393
0,Predictproba_single,256,0.9991570665917393
0,Predictproba_single,257,0.9991570665917393
0,Predictproba_single,258,0.9991570665917393
0,Predictproba_single,259,0.9991570665917393
0,Predictproba_single,260,0.9988760887889857
0,Predictproba_single,261,0.9988760887889857
0,Predictproba_single,262,0.9988760887889857
0,Predictproba_single,263,0.9991570665917393
0,Predictproba_single,264,0.9991570665917393
0,Predictproba_single,265,0.9991570665917393
0,Predictproba_single,266,0.9991570665917393
0,Predictproba_single,267,0.9991570665917393
0,Predictproba_single,268,0.9991570665917393
0,Predictproba_single,269,0.9991570665917393
0,Predictproba_single,270,0.9991570665917393
0,Predictproba_single,271,0.9988760887889857
0,Predictproba_single,272,0.9988760887889857
0,Predictproba_single,273,0.9988760887889857
0,Predictproba_single,274,0.9991570665917393
0,Predictproba_single,275,0.9991570665917393
0,Predictproba_single,276,0.9991570665917393
0,Predictproba_single,277,0.9991570665917393
0,Predictproba_single,278,0.9991570665917393
0,Predictproba_single,279,0.9991570665917393
0,Predictproba_single,280,0.9991570665917393
0,Predictproba_single,281,0.9991570665917393
0,Predictproba_single,282,0.9991570665917393
0,Predictproba_single,283,0.9988760887889857
0,Predictproba_single,284,0.9991570665917393
0,Predictproba_single,285,0.9991570665917393
0,Predictproba_single,286,0.9991570665917393
0,Predictproba_single,287,0.9988760887889857
0,Predictproba_single,288,0.9991570665917393
0,Predictproba_single,289,0.9991570665917393
0,Predictproba_single,290,0.9991570665917393
0,Predictproba_single,291,0.9991570665917393
0,Predictproba_single,292,0.9991570665917393
0,Predictproba_single,293,0.9988760887889857
0,Predictproba_single,294,0.9991570665917393
0,Predictproba_single,295,0.9991570665917393
0,Predictproba_single,296,0.9988760887889857
0,Predictproba_single,297,0.9991570665917393
0,Predictproba_single,298,0.9991570665917393
0,Predictproba_single,299,0.9991570665917393
0,Predictproba_single,300,0.9991570665917393
0,Predictproba_single,301,0.9988760887889857
0,Predictproba_single,302,0.9988760887889857
0,Predictproba_single,303,0.9991570665917393
0,Predictproba_single,304,0.9988760887889857
0,Predictproba_single,305,0.9991570665917393
0,Predictproba_single,306,0.9991570665917393
0,Predictproba_single,307,0.9988760887889857
0,Predictproba_single,308,0.9991570665917393
0,Predictproba_single,309,0.9988760887889857
0,Predictproba_single,310,0.9991570665917393
0,Predictproba_single,311,0.9988760887889857
0,Predictproba_single,312,0.9988760887889857
0,Predictproba_single,313,0.9991570665917393
0,Predictproba_single,314,0.9991570665917393
0,Predictproba_single,315,0.9991570665917393
0,Predictproba_single,316,0.9988760887889857
0,Predictproba_single,317,0.9991570665917393
0,Predictproba_single,318,0.9991570665917393
0,Predictproba_single,319,0.9991570665917393
0,Predictproba_single,320,0.9988760887889857
0,Predictproba_single,321,0.9991570665917393
0,Predictproba_single,322,0.9988760887889857
0,Predictproba_single,323,0.9988760887889857
0,Predictproba_single,324,0.9991570665917393
0,Predictproba_single,325,0.9991570665917393
0,Predictproba_single,326,0.9991570665917393
0,Predictproba_single,327,0.9988760887889857
0,Predictproba_single,328,0.9991570665917393
0,Predictproba_single,329,0.9988760887889857
0,Predictproba_single,330,0.9991570665917393
0,Predictproba_single,331,0.9991570665917393
0,Predictproba_single,332,0.9988760887889857
0,Predictproba_single,333,0.9991570665917393
0,Predictproba_single,334,0.9988760887889857
0,Predictproba_single,335,0.9991570665917393
0,Predictproba_single,336,0.9991570665917393
0,Predictproba_single,337,0.9991570665917393
0,Predictproba_single,338,0.9991570665917393
0,Predictproba_single,339,0.9988760887889857
0,Predictproba_single,340,0.9988760887889857
0,Predictproba_single,341,0.9988760887889857
0,Predictproba_single,342,0.9991570665917393
0,Predictproba_single,343,0.9991570665917393
0,Predictproba_single,344,0.9991570665917393
0,Predictproba_single,345,0.9991570665917393
0,Predictproba_single,346,0.9988760887889857
0,Predictproba_single,347,0.9991570665917393
0,Predictproba_single,348,0.9988760887889857
0,Predictproba_single,349,0.9991570665917393
0,Predictproba_single,350,0.9991570665917393
0,Predictproba_batch,0,0.5622365833099185
0,Predictproba_batch,1,0.5099747119977521
0,Predictproba_batch,2,0.5051980893509412
0,Predictproba_batch,3,0.6889575723517842
0,Predictproba_batch,4,0.6889575723517842
0,Predictproba_batch,5,0.6889575723517842
0,Predictproba_batch,6,0.6889575723517842
0,Predictproba_batch,7,0.6886765945490306
0,Predictproba_batch,8,0.6889575723517842
0,Predictproba_batch,9,0.6889575723517842
0,Predictproba_batch,10,0.6889575723517842
0,Predictproba_batch,11,0.6886765945490306
0,Predictproba_batch,12,0.6886765945490306
0,Predictproba_batch,13,0.6889575723517842
0,Predictproba_batch,14,0.6889575723517842
0,Predictproba_batch,15,0.6889575723517842
0,Predictproba_batch,16,0.6889575723517842
0,Predictproba_batch,17,0.6886765945490306
0,Predictproba_batch,18,0.6889575723517842
0,Predictproba_batch,19,0.6889575723517842
0,Predictproba_batch,20,0.6889575723517842
0,Predictproba_batch,21,0.6889575723517842
0,Predictproba_batch,22,0.6889575723517842
0,Predictproba_batch,23,0.6889575723517842
0,Predictproba_batch,24,0.6889575723517842
0,Predictproba_batch,25,0.6886765945490306
0,Predictproba_batch,26,0.6886765945490306
0,Predictproba_batch,27,0.8050014048890137
0,Predictproba_batch,28,0.8274796291093004
0,Predictproba_batch,29,0.827760606912054
0,Predictproba_batch,30,0.89098061253161
0,Predictproba_batch,31,0.9598201742062377
0,Predictproba_batch,32,0.9601011520089913
0,Predictproba_batch,33,0.9901657769036246
0,Predictproba_batch,34,0.9991570665917393
0,Predictproba_batch,35,0.9991570665917393
0,Random,0,0.6692891261590335
0,Random,1,0.5259904467547064
0,Random,2,0.5231806687271705
0,Random,3,0.5462208485529643
0,Random,4,0.7409384658611969
0,Random,5,0.6504636133745434
0,Random,6,0.6490587243607755
0,Random,7,0.5647653835347007
0,Random,8,0.676313571227873
0,Random,9,0.5501545377915145
0,Random,10,0.9159876369766788
0,Random,11,0.6302332115762854
0,Random,12,0.8291654959258219
0,Random,13,0.9230120820455184
0,Random,14,0.9409946614217477
0,Random,15,0.8196122506322
0,Random,16,0.8502388311323406
0,Random,17,0.8603540320314695
0,Random,18,0.9263838156785614
0,Random,19,0.8420904748524867
0,Random,20,0.8502388311323406
0,Random,21,0.9601011520089913
0,Random,22,0.8019106490587243
0,Random,23,0.7856139364990166
0,Random,24,0.8811463894352346
0,Random,25,0.8485529643158191
0,Random,26,0.8137117167743748
0,Random,27,0.7667884237145266
0,Random,28,0.9553245293621804
0,Random,29,0.8906996347288564
0,Random,30,0.8752458555774094
0,Random,31,0.9581343073897162
0,Random,32,0.9536386625456589
0,Random,33,0.9055914582747963
0,Random,34,0.9173925259904467
0,Random,35,0.9187974150042146
0,Random,36,0.9238550154537791
0,Random,37,0.9356560831694296
0,Random,38,0.9120539477381286
0,Random,39,0.9182354593987075
0,Random,40,0.8564203427929193
0,Random,41,0.9204832818207361
0,Random,42,0.9331272829446474
0,Random,43,0.9601011520089913
0,Random,44,0.925259904467547
0,Random,45,0.9370609721831975
0,Random,46,0.9334082607474009
0,Random,47,0.9314414161281259
0,Random,48,0.9561674627704412
0,Random,49,0.9468951952795729
0,Random,50,0.9356560831694296
0,Random,51,0.9499859511098623
0,Random,52,0.9463332396740658
0,Random,53,0.9376229277887047
0,Random,54,0.9586962629952234
0,Random,55,0.9224501264400112
0,Random,56,0.932003371733633
0,Random,57,0.9586962629952234
0,Random,58,0.9390278168024726
0,Random,59,0.9519527957291374
0,Random,60,0.9595391964034842
0,Random,61,0.916549592582186
0,Random,62,0.9544815959539197
0,Random,63,0.9539196403484125
0,Random,64,0.9527957291373982
0,Random,65,0.9601011520089913
0,Random,66,0.849957853329587
0,Random,67,0.9519527957291374
0,Random,68,0.9407136836189941
0,Random,69,0.8937903905591458
0,Random,70,0.9322843495363866
0,Random,71,0.9300365271143579
0,Random,72,0.9553245293621804
0,Random,73,0.9334082607474009
0,Random,74,0.9328463051418938
0,Random,75,0.9572913739814555
0,Random,76,0.958977240797977
0,Random,77,0.9303175049171115
0,Random,78,0.9516718179263838
0,Random,79,0.9713402641191345
0,Random,80,0.9749929755549311
0,Random,81,0.9679685304860915
0,Random,82,0.9654397302613094
0,Random,83,0.9752739533576847
0,Random,84,0.9808935094127564
0,Random,85,0.9789266647934813
0,Random,86,0.932003371733633
0,Random,87,0.9328463051418938
0,Random,88,0.9466142174768193
0,Random,89,0.9648777746558022
0,Random,90,0.9606631076144985
0,Random,91,0.9629109300365272
0,Random,92,0.9468951952795729
0,Random,93,0.9603821298117449
0,Random,94,0.9373419499859511
0,Random,95,0.9735880865411632
0,Random,96,0.9786456869907277
0,Random,97,0.9502669289126159
0,Random,98,0.9651587524585558
0,Random,99,0.9626299522337736
0,Random,100,0.9702163529081202
0,Random,101,0.9890418656926103
0,Random,102,0.9423995504355156
0,Random,103,0.9842652430457994
0,Random,104,0.971059286316381
0,Random,105,0.9778027535824669
0,Random,106,0.96234897443102
0,Random,107,0.9991570665917393
0,Random,108,0.9910087103118853
0,Random,109,0.9530767069401517
0,Random,110,0.9800505760044956
0,Random,111,0.9735880865411632
0,Random,112,0.9480191064905873
0,Random,113,0.9637538634447879
0,Random,114,0.9904467547063782
0,Random,115,0.9609440854172521
0,Random,116,0.9586962629952234
0,Random,117,0.9741500421466704
0,Random,118,0.9749929755549311
0,Random,119,0.9651587524585558
0,Random,120,0.9654397302613094
0,Random,121,0.9749929755549311
0,Random,122,0.9626299522337736
0,Random,123,0.9682495082888452
0,Random,124,0.9702163529081202
0,Random,125,0.9778027535824669
0,Random,126,0.9620679966282664
0,Random,127,0.9719022197246417
0,Random,128,0.9440854172520371
0,Random,129,0.9654397302613094
0,Random,130,0.9645967968530486
0,Random,131,0.965720708064063
0,Random,132,0.9719022197246417
0,Random,133,0.9887608878898567
0,Random,134,0.9654397302613094
0,Random,135,0.9513908401236303
0,Random,136,0.9935375105366676
0,Random,137,0.9747119977521775
0,Random,138,0.9572913739814555
0,Random,139,0.9783647091879741
0,Random,140,0.9769598201742062
0,Random,141,0.952233773531891
0,Random,142,0.9792076425962349
0,Random,143,0.9674065748805845
0,Random,144,0.9558864849676876
0,Random,145,0.9856701320595673
0,Random,146,0.9733071087384096
0,Random,147,0.9553245293621804
0,Random,148,0.9988760887889857
0,Random,149,0.9820174206237707
0,Random,150,0.9806125316100028
0,Random,151,0.9839842652430458
0,Random,152,0.9707783085136275
0,Random,153,0.9645967968530486
0,Random,154,0.975835908963192
0,Random,155,0.9881989322843495
0,Random,156,0.9629109300365272
0,Random,157,0.9457712840685586
0,Random,158,0.9853891542568137
0,Random,159,0.9733071087384096
0,Random,160,0.9778027535824669
0,Random,161,0.9752739533576847
0,Random,162,0.973026130935656
0,Random,163,0.9867940432705816
0,Random,164,0.96234897443102
0,Random,165,0.9735880865411632
0,Random,166,0.9884799100871031
0,Random,167,0.9688114638943524
0,Random,168,0.9786456869907277
0,Random,169,0.9926945771284068
0,Random,170,0.9772407979769598
0,Random,171,0.9820174206237707
0,Random,172,0.986513065467828
0,Random,173,0.9867940432705816
0,Random,174,0.9603821298117449
0,Random,175,0.9806125316100028
0,Random,176,0.9682495082888452
0,Random,177,0.9561674627704412
0,Random,178,0.9615060410227592
0,Random,179,0.9839842652430458
0,Random,180,0.9699353751053666
0,Random,181,0.9741500421466704
0,Random,182,0.9547625737566732
0,Random,183,0.9890418656926103
0,Random,184,0.993256532733914
0,Random,185,0.9952233773531891
