Run,Method,Iteration,Value
0,Predictproba_single,0,0.8114984305303156
0,Predictproba_single,1,0.7398803238296374
0,Predictproba_single,2,0.7421117574475586
0,Predictproba_single,3,0.814728810748051
0,Predictproba_single,4,0.8148639681486397
0,Predictproba_single,5,0.814728810748051
0,Predictproba_single,6,0.8148639681486397
0,Predictproba_single,7,0.814728810748051
0,Predictproba_single,8,0.8146673303467729
0,Predictproba_single,9,0.8148639681486397
0,Predictproba_single,10,0.8148639681486397
0,Predictproba_single,11,0.8148639681486397
0,Predictproba_single,12,0.8148639681486397
0,Predictproba_single,13,0.8148639681486397
0,Predictproba_single,14,0.8148639681486397
0,Predictproba_single,15,0.8148639681486397
0,Predictproba_single,16,0.8148639681486397
0,Predictproba_single,17,0.8148639681486397
0,Predictproba_single,18,0.8148639681486397
0,Predictproba_single,19,0.8148639681486397
0,Predictproba_single,20,0.8148639681486397
0,Predictproba_single,21,0.8113144758735441
0,Predictproba_single,22,0.8148639681486397
0,Predictproba_single,23,0.8148639681486397
0,Predictproba_single,24,0.8148639681486397
0,Predictproba_single,25,0.8148639681486397
0,Predictproba_single,26,0.8148639681486397
0,Predictproba_single,27,0.8134861318717821
0,Predictproba_single,28,0.8148639681486397
0,Predictproba_single,29,0.8148639681486397
0,Predictproba_single,30,0.8136491634918006
0,Predictproba_single,31,0.8159468438538205
0,Predictproba_single,32,0.8148639681486397
0,Predictproba_single,33,0.814728810748051
0,Predictproba_single,34,0.8148639681486397
0,Predictproba_single,35,0.8148639681486397
0,Predictproba_single,36,0.8148639681486397
0,Predictproba_single,37,0.8148639681486397
0,Predictproba_single,38,0.8148639681486397
0,Predictproba_single,39,0.8152697095435685
0,Predictproba_single,40,0.8152697095435685
0,Predictproba_single,41,0.8152697095435685
0,Predictproba_single,42,0.8152697095435685
0,Predictproba_single,43,0.8152697095435685
0,Predictproba_single,44,0.8163536646169187
0,Predictproba_single,45,0.8163536646169187
0,Predictproba_single,46,0.8164893617021277
0,Predictproba_single,47,0.8166251039068995
0,Predictproba_single,48,0.8166251039068995
0,Predictproba_single,49,0.8166251039068995
0,Predictproba_single,50,0.8166251039068995
0,Predictproba_single,51,0.8166251039068995
